No,Project Name,URL,Author/Team,Likes,Bookmarks,Accessible,Status,Description,IsWinner,AwardName,AwardComment,IsFinalPitch,TechStacks,Tags,ContentSummary
80,OSS-Rewards-Agent,https://zenn.dev/yukiki01/articles/d95f83a0b961e6,チーム: OSS-Rewards-Agent,18,7,True,200,オープンソース開発を加速する AI 報酬システム OSS-Rewards-Agent,False,,,False,"[""GitHub"", ""GitHub Issues"", ""Large Language Models (LLM)"", ""Google Cloud Run"", ""YouTube"", ""Privy"", ""Coinbase Smart Wallet"", ""MetaMask"", ""ステーブルコイン"", ""ブロックチェーン""]","[""オープンソース"", ""AIエージェント"", ""報酬システム"", ""ブロックチェーン"", ""開発者支援""]",OSS-Rewards-Agentは、GitHub上のIssueに報酬を設定し、AIがコントリビューターの貢献度を評価して自動分配するOSS向け報酬プラットフォームです。ステーブルコインとウォレット自動生成により、世界中の開発者が公平に参加できます。
81,走ルンRUN,https://zenn.dev/tacos/articles/1fc6909c01cbe4,個人,6,1,True,200,「ランニングルート自動生成アプリ ～走る前の面倒なルート設定を一瞬で解決～」,False,,,False,"[""React"", ""Node.js"", ""Google Maps JavaScript API"", ""Google Directions API"", ""Google Geocoding API"", ""Vertex AI"", ""Gemini"", ""Cloud Run"", ""Cloud Build""]","[""ランニング"", ""ルート生成"", ""地図アプリ"", ""生成AI"", ""ヘルスケア"", ""Webアプリ""]",ランニング前のルート設定の手間を解消するため、出発地・目的地・希望距離を入力するだけで最適な走行ルートを自動生成するWebアプリを開発。GeminiとGoogle Maps APIを活用し、直感的で快適なランニング体験を提供する。
82,『AI就活エージェント』,https://zenn.dev/manase/articles/5325cb8966fe7c,チーム: ぴゅぴゅまる🐱,7,2,True,200,【生成AI】就活・転職のサポートをしてくれるAI AgentをGoogle✖️Zennハッカソンで開発しました🌟,False,,,False,"[""Google Cloud"", ""Google Cloud コンピュート プロダクト"", ""Web Speech API（SpeechRecognition）"", ""VoiceVox"", ""WebSocket"", ""WebRTC"", ""LLM（大規模言語モデル）"", ""TextToSpeech 技術"", ""SpeechToText 技術"", ""Google ログイン（OAuth）""]","[""生成AI"", ""AIエージェント"", ""就活"", ""転職"", ""業務効率化""]",本プロジェクトは、生成AIを活用して就活・転職活動を支援するAI就活エージェントを開発したものです。音声対話による相談、求人検索、エントリーシート自動生成などを通じて、求職者の負担軽減と活動効率の向上を目指しています。
83,Prompt QR,https://zenn.dev/ud_inc/articles/ca7dfbac605e22,個人,8,3,True,200,【Prompt QR】 低コストで局所的な活用ができるAR/AIグラス向けカスタムAIエージェント,False,,,False,"[""Google Cloud Run"", ""Firebase"", ""Firebase Authentication"", ""Firebase Firestore"", ""Unity"", ""Android"", ""Google Gemini 1.5 Flash"", ""QRコード"", ""ARグラス"", ""YouTube""]","[""AIエージェント"", ""AR"", ""QRコード"", ""CMS"", ""音声AI""]",Prompt QRは、CMSで事前定義したAIエージェントをQRコード経由で起動し、AR/AIグラス上で音声対話を可能にするソリューションです。低コストかつ局所的な利用を前提に、Cloud RunとGeminiを用いた柔軟なプロンプト設計により、特定の場所や物に紐づくカスタムAI体験を実現します。
84,議知録（gichiroku),https://zenn.dev/osakanafuta/articles/e8b047cb243709,チーム: おさかなふた,13,0,True,200,議知録（gichiroku）：会議の振り返りを支援するWebアプリ,False,,,False,"[""Google Cloud Platform"", ""Google Cloud Speech-to-Text"", ""Vertex AI"", ""Gemini"", ""Next.js"", ""React"", ""TypeScript"", ""Web Audio API"", ""YouTube""]","[""会議支援"", ""業務効率化"", ""AI分析"", ""コミュニケーション"", ""新人教育""]",議知録（gichiroku）は、会議の録音音声をAIで分析し、参加者の発言傾向や役割（個性）を可視化するWebアプリです。新入社員が会議を振り返り、自身の発言の強み・弱みや次回に取るべき行動を具体的なフィードバックとして得ることで、会議への主体的な参加とコミュニケーション能力の向上を支援します。
85,LegalPilot,https://zenn.dev/aobaiwaki/articles/fe8225526034d7,個人,6,2,True,200,LegalPilot: Vertex AI×BigQueryによるRAG構築 [AI Agent Hackathon],False,,,False,"[""Google Cloud Vertex AI"", ""Gemini 1.5 Pro"", ""BigQuery ベクトル検索"", ""OpenWebUI"", ""OpenWebUI Pipeline"", ""Google Kubernetes Engine (GKE)"", ""Google Cloud BigQuery"", ""デジタル庁 法令API"", ""RAG（Retrieval-Augmented Generation）"", ""Kubernetes""]","[""RAG"", ""法務"", ""個人情報保護法"", ""AIエージェント"", ""Google Cloud""]",LegalPilotは、個人情報保護法を中心とした膨大な法令情報を対象に、RAGを用いて検索・要約・参照提示を行う法務支援ツールです。法令APIで取得したデータをBigQueryでベクトル検索し、Vertex AIのGeminiが回答を生成。OpenWebUIによる直感的なUIとGKE上の安定した運用環境を実現しています。
86,Manabiya AI,https://zenn.dev/coco9122/articles/manabiya-ai-coco9122,チーム: Manabiya AI,36,7,True,200,ManabiyaAI：新人教師でも、ベテランでも、その先の学び舎へ。​​​​​​​​【AI Agent Hackathon】,True,🥈 2位,,True,"[""Flutter"", ""Dart"", ""Firebase"", ""Firestore"", ""Firebase Authentication"", ""Firebase Storage"", ""Cloud Run"", ""Python"", ""Go"", ""Gemini 2.0 FlashEXP"", ""LangChain"", ""Notion"", ""GitHub Flow""]","[""教育"", ""EdTech"", ""業務効率化"", ""AIエージェント"", ""授業支援""]",ManabiyaAIは、新人教師でも自分らしい授業を実現できるよう、授業準備から授業運営、テスト作成・採点、個別フィードバックまでを包括的に支援する教育向けAIエージェントシステムです。
87,LLM Fixer,https://zenn.dev/kaiba/articles/ccbe756efe4f68,個人,8,0,True,200,LLM Fixerの紹介: AI Agent Hackathon with Google Cloud,False,,,False,"[""LLM Fixer"", ""Google Cloud"", ""Google Gemini"", ""gemini-2.0-pro-exp"", ""Generative Language API"", ""Ruby"", ""Rubocop"", ""RSpec"", ""GitHub"", ""コマンドラインツール"", ""静的解析ツール"", ""Linter""]","[""AIエージェント"", ""コマンドラインツール"", ""開発効率化"", ""静的解析"", ""LLM活用""]",LLM Fixerは、テストやLinterの失敗をLLMで自動修正するコマンドラインツールです。既存の静的解析やテスト実行に組み込むだけで、煩雑な警告修正作業を自動化し、開発者の負担を大幅に軽減します。Google Geminiなどのモデルを柔軟に利用できます。
88,チャレンジコンパス,https://zenn.dev/nabesan1114/articles/87a079ed237aa6,個人,6,0,True,200,【AI Agent Hackathon】日々の仕事をやりがいのあるものにするサービス「チャレンジコンパス」,False,,,False,"[""Google Gemini"", ""Gemini API"", ""AI Agent アーキテクチャ"", ""Webアプリケーション"", ""Zenn プラットフォーム""]","[""AIエージェント"", ""業務改善"", ""モチベーション向上"", ""自己成長"", ""ハックathon""]",チャレンジコンパスは、日々の仕事にやりがいを感じにくい人を対象に、AIが個人に合わせた“チャレンジ”を提案するWebアプリです。Geminiを用いて挑戦内容の決定や振り返りを支援し、主体的な行動と成長実感を促します。
89,ClearSky,https://zenn.dev/tunburo/articles/clearsky-article,チーム: ツナ缶サラダ,3,1,True,200,Firebaseを味わい尽くせ！ 限界突破ハッカソン！！,False,,,False,"[""Firebase"", ""Firebase Authentication"", ""Cloud Firestore"", ""Cloud Functions for Firebase"", ""Google Cloud"", ""Google Gemini"", ""Google Cloud AI"", ""気象データAPI"", ""生成AI（Gemini API）""]","[""ハッカソン"", ""生成AI"", ""Firebase"", ""ヘルスケア"", ""AIアシスタント""]",ClearSkyは、片頭痛持ちのユーザーを対象に、睡眠時間や気象情報などから片頭痛リスクを算出し、生成AIアシスタントが日常生活をサポートする予防支援アプリです。FirebaseとGoogle Cloudを基盤に、可愛らしいUIと対話型体験で片頭痛による生活の負担軽減を目指します。
90,「Show Your AI」 10年後のあなたとチャットができる,https://zenn.dev/bidire_ai/articles/b551feb3461089,チーム: BIDIRE,3,1,True,200,「Show Your AI」 10年後のあなたとチャットができる,False,,,False,"[""Flutter"", ""LangChain"", ""Vertex AI"", ""FastAPI"", ""StreamingResponse"", ""YouTube"", ""GitHub"", ""Google Cloud""]","[""チャットボット"", ""AIエージェント"", ""LLM"", ""キャリア支援"", ""モバイルアプリ""]",Show Your AIは、複数のLLMとエージェント技術を用いてユーザーの背景や将来像を反映し、10年後の自分と対話できる体験を提供する次世代チャットボットです。モバイル対応とリアルタイム応答により、親しみやすく高度にパーソナライズされた支援を実現します。
91,AI Vtuber ディベート,https://zenn.dev/hirekatsu0523/articles/8b0583ba9a01f6,チーム: ONIXION,39,16,True,200,Chromeを使いながらディベートするマルチエージェントAI Tuberシステムを作ってみた,False,,,False,"[""LangGraph"", ""LangChain"", ""Gemini API in Vertex AI"", ""gemini-2.0-flash-thinking-exp-1219"", ""browser_use"", ""Google Chrome"", ""Chromadb"", ""RAG（Retrieval-Augmented Generation）"", ""Vertex AI"", ""GCE（Google Compute Engine）"", ""YouTube Live""]","[""マルチエージェント"", ""AIディベート"", ""RAG"", ""ライブ配信"", ""ハルシネーション対策""]",ChromeによるWeb検索を活用しながら、複数のAIエージェントがディベート形式で議論するAI Vtuberシステムを開発した。AI同士と視聴者が協調して情報を検証することで、ハルシネーションを抑え、信頼性の高い知識獲得を目指すプロジェクトである。
92,お天気おかん,https://zenn.dev/caen/articles/c202f26e2cbddc,個人,33,8,True,200,【個人開発】お母さんみたいに天気予報を教えてくれるアプリをつくりました【with AIエージェント】,False,,,False,"[""Google Cloud Functions"", ""Firestore"", ""Vertex AI Studio"", ""Gemini API"", ""気象庁天気予報API"", ""Expo"", ""React Native"", ""Expo Notifications"", ""Cursor IDE""]","[""生成AI"", ""AIエージェント"", ""モバイルアプリ"", ""個人開発"", ""天気予報"", ""UI/UX""]",「お天気おかん」は、毎朝7時に母親のような口調で天気予報を通知してくれるモバイルアプリです。生成AIとAIエージェントを活用し、一般の人でも抵抗なく使える日常的なAI体験を提供することを目的として開発されました。
93,今日もただいま,https://zenn.dev/sola1216/articles/52ed91fed89caa,チーム: チームSAL,2,0,True,200,AI Agent Hackathon with Google Cloud提出,False,,,False,"[""Google Cloud""]","[""教育"", ""子育て支援"", ""AIエージェント"", ""親子コミュニケーション"", ""ライフスタイル""]",小学生の中間反抗期に悩む保護者を支援するため、子どもの日常記録や宿題管理、AIキャラクターとの対話を通じて親子のコミュニケーションを補助するアプリを開発したプロジェクト。子どもの自主性を尊重しながら、保護者の不安を軽減することを目的としている。
94,旅行計画お助けマン,https://zenn.dev/y_aki/articles/30fe8ddaf79e90,個人,14,0,True,200,会話内容で旅行計画をまとめてくれる『旅行計画お助けマン』を作りました【AI Agent Hackathon】,False,,,False,"[""Google Cloud Platform"", ""App Engine"", ""Cloud Functions for Firebase"", ""Firebase"", ""Vertex AI Agent Builder"", ""Vertex AI Playbook"", ""Google Maps Platform"", ""Places API (New)"", ""Web アプリケーション"", ""Android アプリ"", ""iOS アプリ""]","[""AIエージェント"", ""旅行計画"", ""会話型AI"", ""Google Cloud"", ""自動化""]",旅行計画お助けマンは、グループでの旅行計画中の会話内容をAIが整理・分析し、最終的な旅行のしおりを自動生成するサービスです。参加者は自由に意見交換を楽しみながら、面倒な情報整理やスケジュール作成をAIに任せることができます。
95,# はっしゅたぐ工房,https://zenn.dev/michan74/articles/b442ee4115c7e5,個人,7,1,True,200,# はっしゅたぐ工房を作りました 【AI Agent Hackathon with Google Cloud】,False,,,False,"[""Nuxt.js 3"", ""Google App Engine"", ""Google Cloud"", ""Vertex AI Gemini API"", ""gemini-1.5-flash-002"", ""Firebase Hosting"", ""Vertex AI in Firebase SDK"", ""Docker"", ""YouTube""]","[""生成AI"", ""画像解析"", ""SNS運用"", ""ハッシュタグ生成"", ""Google Cloud""]",はっしゅたぐ工房は、画像をアップロードするだけでSNS投稿向けのハッシュタグを自動生成できるWebアプリです。Vertex AI Geminiを活用し、画像内容や選択した雰囲気に応じた日本語・英語のハッシュタグを提案し、誰でも簡単に世界へ発信できる体験を提供します。
96,深夜のテックバー ～匿名の技術者コミュニティ開発の挑戦～,https://zenn.dev/marcosan/articles/188e5f13464171,個人,6,1,True,200,深夜のテックバー ～匿名の技術者コミュニティ開発の挑戦～ (AI Agent Hackathon with Google Cloud),False,,,False,"[""Vue.js 3"", ""Vuetify 3"", ""vue-advanced-chat"", ""WebSocket"", ""FastAPI"", ""PostgreSQL"", ""pg_vector"", ""Google Cloud Gemini API"", ""Cloud Run"", ""Cloud SQL"", ""Terraform""]","[""チャットアプリ"", ""匿名コミュニティ"", ""生成AI"", ""AIエージェント"", ""Google Cloud""]",本プロジェクトは、匿名の技術者が気軽に集える仮想空間「深夜のテックバー」を構築し、AIバーテンダーが会話を自然に促進するチャットアプリです。リアルタイム通信と生成AI、ベクトル検索を組み合わせ、一期一会の交流体験を実現しています。
97,AI Vision Quest,https://zenn.dev/yamamomo/articles/ad77e0899b282c,チーム: AI モノリス・オデッセイ,6,0,True,200,AI Vision Quest　〜ディープフェイクを見抜く審美眼〜,False,,,False,"[""Flutter Web"", ""Flutter"", ""Google App Engine"", ""Cloud Run"", ""Go"", ""Vertex AI"", ""Gemini 1.0 Pro Vision"", ""Google Cloud""]","[""教育"", ""情報リテラシー"", ""ディープフェイク"", ""アート"", ""AIゲーム""]",AI Vision Questは、アート作品を題材に作者の意図とAIによる解釈を見比べるクイズ型アプリです。鑑賞体験を通じて、偽情報やディープフェイクを見抜く審美眼と批判的思考力を育成する教育ツールです。
98,AI Agent Hackathon with Google Cloud,https://zenn.dev/takayamasashi/articles/b00034f5d5e304,個人,3,1,True,200,AIエージェント Wikiだるま　第18話,False,,,False,"[""OpenAI Text Embeddings"", ""ベクトルデータベース"", ""自然言語処理（NLP）"", ""音声認識（Speech-to-Text）"", ""Notionライクエディタ"", ""RAG（Retrieval Augmented Generation）"", ""エンベディング検索"", ""AIエージェントアーキテクチャ"", ""全文検索エンジン""]","[""AIエージェント"", ""社内ナレッジ管理"", ""RAG"", ""業務効率化"", ""情報検索""]",Wikiだるまは、AIエージェントとエンベディング検索を活用した社内向け情報管理ツールです。分散したドキュメントや議事録、音声データを一元管理し、自然言語で即座に必要な情報を引き出すことで、経営層から新入社員までの業務効率と知識活用を大幅に向上させます。
99,法令お答えチャットくん,https://zenn.dev/yusa_san/articles/732a04cacabece,チーム: yusa-san team,7,0,True,200,非エンジニアがAIエージェントハッカソンに参加してみた話,False,,,False,"[""Google Cloud Platform"", ""Zenn"", ""Perplexity AI"", ""ChatGPT"", ""ChatGPT GPTs"", ""Large Language Models"", ""RAG（Retrieval-Augmented Generation）"", ""Web検索統合"", ""多言語対応LLM"", ""やさしい日本語処理""]","[""チャットボット"", ""法令"", ""AIエージェント"", ""RAG"", ""業務効率化""]",法令を読むことに不慣れな非専門家向けに、AIチャットエージェントで法律や条例をやさしく解説するプロトタイプを開発した。PerplexityやChatGPT GPTsを用いて仮説検証を行い、都市計画や外国人対応など具体的ユースケースに絞った支援を目指している。
100,レシート仕分けサービス「レシートぽん！」,https://zenn.dev/5hige99/articles/58212a00887146,チーム: うちなんちゅ,6,2,True,200,AIがレシート仕分けしてくれるサービスを作ってみた,False,,,False,"[""Google Cloud Document AI"", ""Google Cloud Storage"", ""Google Cloud Functions"", ""Node.js"", ""Firestore"", ""React"", ""TypeScript"", ""Google Cloud Firestore SDK"", ""Google Cloud Storage SDK""]","[""レシート管理"", ""経費精算"", ""業務効率化"", ""個人事業主"", ""Google Cloud"", ""OCR""]",Google Cloud Document AI を活用してレシート画像を自動解析し、商品ごとに私費と経費を分類できるサービスです。個人事業主やフリーランスの経費管理を効率化し、手作業や入力ミス、レシート紛失の課題を解決します。
101,Travel.Hub,https://zenn.dev/water3/articles/5b627d7424d7be,チーム: 7号館house,7,1,True,200,AIが旅行計画のお手伝い！ ~AI Agent Hackathon ~,False,,,False,"[""OpenAI API"", ""Google Maps JavaScript API"", ""Next.js"", ""React"", ""TypeScript"", ""Node.js"", ""Render"", ""Firebase"", ""Firestore"", ""Tailwind CSS""]","[""旅行"", ""生成AI"", ""グループチャット"", ""Webアプリ"", ""ハッカソン""]",Travel.Hubは、グループ旅行の計画を円滑に進めるためのWebアプリです。グループチャット、地図、生成AIを一画面に統合し、メンバーの希望地点を可視化・投票しながら、AIが最適な旅程やルートを自動で提案します。
102,MiMi,https://zenn.dev/dotback/articles/4bb70fa759d7ef,チーム: ReRe,23,5,True,200,Gemini AIを活用して認知症予防・改善アプリを開発【AI Agent Hackathon with Google Cloud】,False,,,False,"[""Gemini API"", ""Gemini 2.0 Flash"", ""Google Cloud Run"", ""Google Cloud Speech-to-Text"", ""Google Cloud Text-to-Speech"", ""Gemini Vision（画像認識）"", ""JSONベースAPIレスポンス設計""]","[""ヘルスケア"", ""認知症予防"", ""AIエージェント"", ""パーソナライズ"", ""高齢者向けアプリ""]",mimiは、Gemini AIを活用して認知症の予防・改善を支援するアプリです。年齢や認知機能レベル、生活習慣に基づき、一人ひとりに最適化された認知機能訓練問題やTo Doリストを自動生成し、テキスト・画像・音声を用いた多様な問題で継続的な利用と早期介入を促します。
103,Flare,https://zenn.dev/flare_dev/articles/385d87dae6e0a9,チーム: Flare,63,14,True,200,"""Flare"" -新時代のモバイルアプリ開発AI Agent-",True,🏅 Flutter + Firebase賞,,True,"[""Flutter"", ""Firebase"", ""Firebase Authentication"", ""Cloud Firestore"", ""Firebase Cloud Storage"", ""Firebase Cloud Functions"", ""Next.js"", ""Google Cloud Run"", ""Google Cloud Build"", ""Gemini 1.5 Pro"", ""Gemini 2.0 Flash Thinking"", ""Vertex AI API"", ""Google AI Studio"", ""DartPad""]","[""AIエージェント"", ""モバイルアプリ開発"", ""Flutter"", ""プロトタイピング"", ""スタートアップ""]",Flareは、自然言語でアプリ要件を入力するだけでFlutter製モバイルアプリを自動生成し、FirebaseへワンクリックでデプロイできるAIエージェントです。MVP開発のコストと時間を大幅に削減し、迅速なプロトタイピングを実現します。
104,医師のための論文紹介Podcast,https://zenn.dev/pipon_tech_blog/articles/ee78f920bc8d6e,チーム: pipon,2,1,True,200,医師の学びをAIがアップデート - PubMed論文を3分動画に自動変換,False,,,False,"[""PubMed API"", ""Google Cloud Storage"", ""Google Vision API"", ""VoiceVox"", ""YouTube"", ""生成系大規模言語モデル"", ""音声合成エンジン"", ""クラウドストレージ連携パイプライン""]","[""ヘルスケア"", ""医療AI"", ""論文要約"", ""動画生成"", ""教育"", ""業務効率化""]",本プロジェクトは、PubMed上の最新医学論文を自動取得し、AIで要約・図表抽出・日本語音声化を行い、3分程度の解説動画として配信する医師向け学習支援サービスです。忙しい医師でも移動時間などで効率的に最新知見を学べることを目的としています。
105,Geminiでタスク追加,https://zenn.dev/wonyx/articles/80d390ffef5f39,個人,6,0,True,200,AI Agent Hackathon with Google Cloud 参加記事：Geminiでタスク追加,False,,,False,"[""Gemini 2.0"", ""Google Cloud Run"", ""Google Tasks"", ""Google アカウント認証（OAuth 2.0）"", ""Chrome 拡張機能"", ""Google Cloud"", ""YouTube"", ""GitHub""]","[""AIエージェント"", ""Chrome拡張"", ""タスク管理"", ""業務効率化"", ""生成AI"", ""Google Cloud""]",このプロジェクトは、Geminiを活用してブラウザ上のWebページ内容を解析し、必要な情報を自動抽出してGoogle Tasksへタスク追加を行うChrome拡張である。手動によるタスク登録の煩雑さを解消し、AIエージェントとしてユーザーの作業効率向上を目指している。
106,TRIP-LAN：生成AIで実現する次世代の旅行プラン作成アプリ,https://zenn.dev/fooqoo/articles/fa02502450bf7f,個人,11,2,True,200,[AI Agent Hackathon with Google] TRIP-LAN：生成AIで実現する次世代の旅行プラン作成アプリ,False,,,False,"[""Google Cloud"", ""Gemini"", ""Generative AI (Gemini API)"", ""モバイルアプリ（iOS / Android）"", ""クラウドバックエンド（Google Cloud上のAPI）"", ""YouTube""]","[""生成AI"", ""旅行"", ""スマホアプリ"", ""AIエージェント"", ""プランニング""]",TRIP-LANは、生成AI「Gemini」を活用して旅行プランを自動生成するスマホ向けアプリです。ユーザーが簡単な条件を入力するだけで、観光スポットや移動時間を考慮した最適な旅程を提案し、旅行計画にかかる手間と時間を大幅に削減します。
107,HUNGOUR（ハングル）,https://zenn.dev/reerishun/articles/32bf88b96536fd,個人,4,0,True,200,【ハッカソン記事】今すぐ入れる飲食店を自動予約してくれるサービスを作ってみた。,False,,,False,"[""Google Kubernetes Engine (GKE)"", ""Cloud Run"", ""Google Cloud"", ""Gemini API"", ""Firestore"", ""Kubernetes"", ""REST API"", ""YouTube"", ""Google Cloud Japan AI Hackathon""]","[""AIエージェント"", ""飲食店予約"", ""自動化"", ""音声AI"", ""ハッカソン""]",HUNGOUR（ハングル）は、今すぐ入れる飲食店をAIが探し、ユーザの代わりに電話予約まで行う自動予約サービスです。現在地や人数を指定すると、AIエージェントが複数店舗へ電話し、予約可能な店を見つけて通知します。
108,生成AIとおじいちゃんの見守り - 次世代介護システムの開発,https://zenn.dev/tki256/articles/782061fa95aa51,チーム: Husen,9,3,True,200,生成AIとおじいちゃんの見守り - 次世代介護システムの開発[AI Agent Hackathon with Google Cloud],False,,,False,"[""Gemini"", ""Google Cloud Functions"", ""Google Cloud Storage"", ""Firebase Realtime Database"", ""OpenCV"", ""MJPG"", ""ipCam"", ""iPhone"", ""ElevenLabs API"", ""Google Cloud"", ""画像認識"", ""動画解析""]","[""生成AI"", ""見守りシステム"", ""介護"", ""ヘルスケア"", ""AIエージェント""]",生成AIを活用した高齢者向け見守りシステムの開発プロジェクト。IPカメラ映像をGeminiで解析し、行動や危険性を検知、ElevenLabsによる親族の声を模した音声で注意喚起することで、介護人材不足と安全性向上を同時に実現する。
109,newln,https://zenn.dev/yomek33/articles/a8b43d65627dc7,個人,,,False,HTTP 403,,False,,,False,,,
110,絵本の読み聞かせアプリ「AI StoryTeller」,https://zenn.dev/knmknm/articles/4d08429c8e6864,チーム: AI StoryTeller,26,2,True,200,絵本の読み聞かせアプリ「AI StoryTeller」による課題解決と実装方法,True,🏅 Flutter賞,,True,"[""Gemini 2.0 Flash"", ""Gemini 1.5 Flash"", ""Imagen"", ""Google Cloud AI"", ""Text-to-Speech API"", ""Flutter"", ""Webアプリケーション"", ""YouTube""]","[""教育"", ""子育て"", ""生成AI"", ""絵本"", ""Webアプリ""]",AI StoryTellerは、Geminiによる文章生成とImagenによる画像生成を活用し、子ども向けのオリジナル絵本を自動作成・音声で読み聞かせるWebアプリです。共働き家庭や教育格差の課題に対し、低コストかつ個別最適化された読み聞かせ体験を提供します。
111,社内のぞき見新聞 ～The Internal Times～,https://zenn.dev/kaitat1231/articles/afce2c2202fa2b,チーム: シャリ無しわさび増し,47,15,True,200,社内のぞき見新聞 ～The Internal Times～【AI Agent Hackathon with Google Cloud】,True,🥉 3位,,True,"[""Next.js"", ""Bun"", ""Prisma"", ""Tailwind CSS"", ""MongoDB Atlas"", ""Cloud Run"", ""Google Cloud Vertex AI Gemini"", ""Vertex AI Imagen3"", ""Vertex AI Agent Builder"", ""Vertex AI Search"", ""Cloud Build"", ""Artifact Registry"", ""vercel/ai"", ""vercel/og""]","[""AIエージェント"", ""社内報"", ""情報共有"", ""業務効率化"", ""生成AI""]",社内チャットや議事録を情報源に、AIエージェントが組織内の出来事を自動収集し、新聞形式で毎週まとめて配信するプロダクト。情報収集や編集の人的コストを削減しつつ、社説や社員紹介など娯楽性のあるコンテンツで楽しく社内の動きを把握できる。
112,納得した買い物を瞬時に実現する比較特化型AI Agent「Smart Choice」,https://zenn.dev/ms5/articles/70d6f1b2405fa9,個人,8,0,True,200,[AI Agent Hackathon] 納得した買い物を瞬時に実現する比較特化型AI Agent「Smart Choice」,False,,,False,"[""Google Cloud"", ""Google Cloud Platform"", ""Google Cloud Run"", ""Firebase"", ""Firebase Genkit"", ""Zenn""]","[""AIエージェント"", ""買い物比較"", ""レコメンド"", ""UX/UI"", ""Google Cloud""]",Smart Choiceは、ユーザー一人ひとりの状況や価値観に合わせて商品やサービスを即座に比較・提案する比較特化型AIエージェントです。情報過多や探索コストの高さといった課題を解決し、短時間で納得感のある購買意思決定を支援します。
113,AI Record,https://zenn.dev/ken5/articles/d35f524f107fe4,個人,2,0,True,200,AIが自動で日記をつけてくれるサービス,False,,,False,"[""Next.js"", ""React"", ""Firebase Authentication"", ""Cloud Firestore"", ""Firebase Genkit"", ""Vertex AI Gemini"", ""Tailwind CSS"", ""Firebase App Hosting"", ""v0""]","[""AI日記"", ""ライフログ"", ""生産性向上"", ""時間管理"", ""プライバシー設計"", ""ハッカソン""]",PC画面を1秒間隔で解析し、日常の操作や閲覧内容を自動で記録・要約するAI日記サービス。ユーザーはチャット形式で過去の行動を検索・振り返ることができ、記憶補完や時間の使い方の可視化を実現する。
114,エージェントネイティブな漫画エディタ,https://zenn.dev/scich/articles/c18e181328eba9,個人,5,0,True,200,【OSS】 エージェントネイティブなマンガ創作エディタ,False,,,False,"[""Google Gemini"", ""Stable Diffusion"", ""LLMエージェント"", ""GitHub"", ""YouTube""]","[""漫画制作"", ""生成AI"", ""AIエージェント"", ""クリエイティブ支援"", ""OSS""]",物語構築からコマ割り、作画まで漫画制作の全工程をLLMエージェントと対話しながら進められる、エージェントネイティブな漫画創作エディタをOSSとして開発したプロジェクト。初心者からプロまで創作を支援する。
115,Mail Magazine Manager,https://zenn.dev/k_sasaking/articles/d56487c4c34b1e,個人,3,1,True,200,Gmailに来る不要なメルマガを一掃するAIエージェント,False,,,False,"[""Gmail API"", ""Gmail"", ""Google OAuth 2.0"", ""Google Cloud Platform"", ""YouTube""]","[""業務効率化"", ""メール整理"", ""AIエージェント"", ""自動化"", ""Gmail""]",Gmailに溜まりがちな不要なメルマガを、Gmail APIとAIエージェントを用いて自動判定・削除するシステム。ユーザーの手間や精神的負荷を減らし、重要なメールを見逃さない快適な受信トレイ管理を実現する。
116,AI漫才,https://zenn.dev/oreoreo/articles/51bfca8a2cdffd,チーム: チーム一橋,2,0,True,200,AI漫才師 - AIによる漫才スクリプト生成システム,False,,,False,"[""Next.js"", ""TypeScript"", ""Firebase Authentication"", ""Cloud Functions"", ""Firebase Firestore"", ""Python"", ""Vertex AI"", ""Gemini"", ""LangGraph"", ""LangChain"", ""BeautifulSoup""]","[""AIエージェント"", ""漫才"", ""コンテンツ生成"", ""マルチエージェント"", ""創作支援""]",本プロジェクトは、実在するM-1グランプリ出場者データを活用し、複数のAIエージェントが連携して漫才スクリプトを自動生成・評価するシステムです。芸人やクリエイターのネタ作成を効率化し、新しい発想を支援します。
117,AILangSutdy,https://zenn.dev/yoneapp/articles/f020a05df2b4a6,個人,1,0,True,200,AI多言語学習ツール,False,,,False,"[""Google Cloud"", ""Vertex AI"", ""Gemini API"", ""Next.js"", ""React"", ""TypeScript"", ""Firebase"", ""Cloud Functions"", ""Cloud Run""]","[""語学学習"", ""教育"", ""生成AI"", ""AIエージェント"", ""多言語対応""]",ユーザーが入力したテーマをもとにAIが外国語の例文を生成し、理解できない部分を対話的に解説する語学学習支援ツール。文法暗記に頼らず、興味のある話題で実践的に言語力を高められることを目的としている。
118,「この肉どの部位？」を無くす焼き肉AI,https://zenn.dev/kuredev/articles/b9df153342c5eb,個人,3,0,True,200,焼き肉で「この肉どの部位？」を無くす焼き肉AI作ってみた。【Flutter/Vertex AI】,False,,,False,"[""Flutter"", ""Google Vertex AI"", ""Google Cloud Functions"", ""Python"", ""Vertex AI Python SDK"", ""HTTP トリガー"", ""iOS"", ""写真AC""]","[""画像分類"", ""モバイルアプリ開発"", ""機械学習"", ""クラウド"", ""フードテック""]",焼き肉を撮影すると部位名を判定してくれるiPhone向けアプリを開発したプロジェクト。FlutterでUIを作り、Vertex AIで肉の画像分類モデルを学習・推論し、Cloud Functions経由で結果を返す仕組みを構築している。
