No,Project Name,URL,Author/Team,Likes,Bookmarks,Accessible,Status,Description,IsWinner,AwardName,AwardComment,IsFinalPitch,TechStacks,Tags,ContentSummary
50,すうべに屋,https://zenn.dev/creamypotage/articles/4d9f07310df6d5,チーム: すうべに屋本舗,4,1,True,200,"出張や旅行の際、誰に何を買うか、お土産選びで悩んだ経験はありませんか？「すうべに屋」は、そんなお土産選びの迷子を救うAIパートナーです 。

ビジネスパーソンなどを主なターゲットとし、贈りたい相手の人数や関係性、過去の履歴を管理できます 。気になったお土産は、商品名や画像だけでAIが詳細情報を補完して登録可能 。

最大の特徴は、AIエージェントによる提案機能です 。ユーザーの条件に基づき、「おすすめ」「相手視点」「想定外の視点」「一般的基準」という4つの役割を担うAIが、登録データやWeb検索を駆使して多角的に最適なお土産を提案 。Google Cloudの技術を活用し、複雑なお土産選びを強力にサポートします 。",False,,,False,"[""Google Cloud Platform"", ""Cloud Run"", ""Cloud SQL"", ""Cloud Storage"", ""Vertex AI"", ""Vertex AI Search"", ""Gemini"", ""RAG（検索拡張生成）"", ""セマンティック検索"", ""Google検索（グラウンディング）""]","[""AIエージェント"", ""お土産レコメンド"", ""RAG"", ""Google Cloud"", ""業務効率化""]",すうべに屋は、相手の趣味や立場、人数などの条件に応じて最適なお土産を提案するAIエージェント型Webアプリです。送りたい人情報とお土産候補を管理し、RAGと生成AIを活用して多角的な視点からお土産選びを支援します。
51,もう誕生日プレゼント選びに迷わない！SNSから相手の好みを分析する「birthd.ai (バースデイ)」,https://zenn.dev/tsmiyamoto/articles/cfaf57af30b0df,個人,9,0,True,200,"「birthd.ai」は、誕生日プレゼント選びで最も難しい「相手の好みが分からない」という課題を解決するAIエージェントです。

相手のXアカウントのURLを入力するだけで、AIが投稿から趣味や潜在的なニーズを分析。チャットでの対話を通じて、関係性や予算に応じた最適なプレゼントを提案します。

欲しいものリストとは違い、本人も気づいていない好みまで「発掘」し、「これ欲しかったの、なんで分かったの!?」という最高のサプライズを演出できるのが強みです。プレゼント選びの悩みを、ワクワクする宝探しに変えます。",False,,,False,"[""Grok（xAI）"", ""X（旧Twitter）"", ""X API"", ""Google Shopping"", ""Google Cloud""]","[""AIエージェント"", ""プレゼント選び"", ""SNS分析"", ""レコメンド"", ""Google Cloud""]",birthd.aiは、誕生日プレゼント選びで相手の好みが分からないという悩みを解決するAIエージェント。Xの投稿をGrokで分析し、関係性や予算を対話で補足しながら、Google Shoppingと連携して理由付きで最適なギフト候補を提案する。
52,「それ、どうします？」一緒に考え、やるべきことの整理してくれるAIパートナー TaskEcho,https://zenn.dev/kou426/articles/597ff80cf77437,チーム: ぷらいおり隊,1,0,True,200,TaskEchoは、思いついた瞬間に声で話すだけでAIが内容を理解し、タスクとして構造化・登録する次世代のタスク管理アプリ。文脈から重要度や期限も判断し、優先順位を提案。従来の手入力による煩雑さを排除し、思考の流れを止めずに記録・整理・検索まで完結。多忙なビジネスパーソンやクリエイターの「脳の外部記憶装置」として機能する、対話型パーソナルAIアシスタントです。,False,,,False,"[""OpenAI GPT-4"", ""OpenAI Whisper"", ""Web Speech API"", ""Next.js"", ""TypeScript"", ""Node.js"", ""Vercel"", ""Supabase"", ""PostgreSQL""]","[""音声AI"", ""タスク管理"", ""業務効率化"", ""AIエージェント"", ""生産性向上""]",TaskEchoは、思いついたことを話すだけでタスクとして整理・登録できるAI音声対話型タスク管理アプリです。自然な会話を通じて意図や文脈を理解し、タスクの分解、期限設定、優先順位付けまで自動で行い、思考を止めずに生産性向上を支援します。
53,Yukuri Novel,https://zenn.dev/rat_hill01/articles/0eb3e4041ac1c1,チーム: 人生エクストリームスポーツ,5,1,True,200,"「Yukuri Novel」は、キャラクターの会話形式の物語に特化した、AI時代のウェブ小説プラットフォームです。Googleの最新AI「Gemini」を創作のコアに統合し、キャラクター設定、プロット、本文、挿絵の生成から、AIによる作品評価や高品質な音声読み上げまで、物語が生まれる全工程を強力にサポート。
誰もが手軽に、そして豊かに物語を創造し共有できる、全く新しい創作体験を提供します。",False,,,True,"[""Google Cloud"", ""Google Gemini 2.5 Pro"", ""Google Gemini 2.5 Flash"", ""Google Gemini API"", ""Google Cloud Text-to-Speech"", ""生成AI画像モデル（Gemini系）"", ""TTS（Text-to-Speech）""]","[""生成AI"", ""小説執筆"", ""コンテンツプラットフォーム"", ""読書体験"", ""クリエイター支援""]",Yukuri NOVELは、Google CloudとGeminiを中心としたAI技術を活用し、読者と作者の双方に新しい体験を提供する小説投稿・閲覧プラットフォームです。会話形式ビューアや音声読み上げで読書のハードルを下げ、AIライティングアシスタントや自動生成機能で執筆効率と作品品質を向上させます。
54,AI TRPG Agent,https://zenn.dev/hamutaro_kun/articles/3242fba8ee8d0f,個人,8,2,True,200,"TRPGの魅力は、参加者全員で協力して物語を創り上げる「共創体験」にありますが、その体験には「GMの高い専門性」と「参加者間のスケジュール調整」、「テキストベースの進行によるとっつきにくさ」という3つの大きなハードルが存在します。

上記のハードルに対して、以下の3つの要素を含むアプリケーションを開発しました。
①「自律的なAI Agent」
②「リアルタイム・マルチプレイヤー」
③「マルチモーダルな体験
これにより、「とっつきにくい初心者」でも、「リアルで仲間とスケジュールの都合がつかないプレイヤー」でも「テキストベースで没入感がなく楽しめないプレイヤー」でも誰でも楽しい共想体験が味わえ、TRPGの発展に繋がると考えます。",False,,,True,"[""React"", ""TypeScript"", ""Vite"", ""Firebase Hosting"", ""Python"", ""FastAPI"", ""Google Cloud Run"", ""Firebase Firestore"", ""Vertex AI Gemini 2.5 Flash"", ""Gemini Function Calling"", ""Imagen"", ""Veo""]","[""AIエージェント"", ""TRPG"", ""マルチプレイヤー"", ""リアルタイムアプリ"", ""マルチモーダル""]",AIをゲームマスターとして活用し、Web上でリアルタイムかつマルチプレイヤーのTRPG体験を実現するアプリ。Geminiによる自律的な進行管理、Firestoreを用いた状態同期、Imagenによる情景生成を組み合わせ、初心者でも没入感の高い共創体験を可能にする。
55,AI未来日記,https://zenn.dev/debug_coffee/articles/ai-future-diary-hackathon,チーム: debug_coffee,1,1,True,200,「明日は早起きして勉強しよう」「休日は映画に行こう」と予定を立てても、実際は全然違うことをしてしまう、誰もが経験するこのギャップを、私はAIで楽しみに変えました。予定を入力すると、物語風の“未来日記”とイラストを自動生成。夜には実際の行動を記録し、両者を並べて差分を振り返ることで「ズレ」から学びや気づきを得られます。さらに写真アップロードや7日連続チャレンジ機能で、継続的な日記習慣を支援。予定と現実のすれ違いを、ストレスではなくユーモアと自己理解に変える新しい日記体験を提供します。,False,,,False,"[""Next.js"", ""React"", ""FastAPI"", ""JWT"", ""Google Cloud Platform"", ""Cloud Run"", ""Cloud Build"", ""Firestore"", ""Cloud Storage"", ""Vertex AI"", ""Gemini 2.5 Flash"", ""Imagen"", ""Veo 3.0""]","[""日記アプリ"", ""生成AI"", ""ライフログ"", ""予定管理"", ""画像生成"", ""クラウドアーキテクチャ""]",AI Future Diaryは、予定を入力するとAIが物語風の未来日記と挿絵を生成し、実際の体験と比較して振り返りを支援するアプリです。テキスト・画像・動画生成を統合し、予定管理を楽しく継続できる新しい日記体験を提供します。
56,Artorial,https://zenn.dev/yumemi9808/articles/a7b7f2c94f0859,個人,7,0,True,200,Artorial は、初心者が「どうやって絵を書けばいいか分からない」「色の混ぜ方が難しい」といった壁を乗り越えられるように、AIを使ってユーザーが絵を描くことを支援するサービスです。好きな画像をアップロードするだけで、Gemini が難易度や配色、描き方のステップを提案。さらに印刷用の下書きや混色アドバイスも生成し、誰でも気軽に作品を完成させられます。,False,,,False,"[""Google Cloud"", ""Gemini"", ""Gemini Vision"", ""Gemini Image Generation"", ""Next.js"", ""React"", ""TypeScript"", ""Cloud Storage for Firebase"", ""Firebase Authentication"", ""Vercel""]","[""AIアート"", ""生成AI"", ""教育"", ""趣味・創作"", ""メンタルヘルス""]",Artorialは、描きたい画像をアップロードするだけでAIが絵の手順や色の作り方をステップごとに教えてくれる、初心者向けのお絵描き支援アプリです。自分のペース・好きな題材で、他人と比べずにリラックスして絵を楽しめる体験を提供します。
57,映画監督になろう,https://zenn.dev/fkky/articles/8cca5e5cc864ab,個人,,,False,404 Not Found,画像生成AIと動画生成AIを活用して、脚本や構図、撮影技法の難しいことは全部ワークフローでいい感じにできるだれでも映画監督になれるWebAppです,False,,,False,,,
58,Career Accord AI,https://zenn.dev/ux_xu/articles/6eec091279baad,個人,,,False,HTTP 403,"Career Accord AI は、応募者が将来のキャリアを見直し、自分の「やりたいこと（Will）」を実現できる世界を目指すマッチングサービスです。
応募者は履歴書・職務経歴書・Willを入力し、企業は「やらせたいこと（Mission）」や条件を登録。AI同士が交渉し、合意形成を通じて一次面接を確約します。
従来の職種名や媒体に依存せず、真に価値観と条件が合う企業と出会える体験を提供します。
さらに不足スキルも提示することで、応募者は学び直しや成長の機会を得られ、自己実現に近づくことができます。",False,,,False,,,
59,AIで理想の自分は作れる！ AIメイクアップガイド Ejan,https://zenn.dev/takkuhiro/articles/ejan-hackathon,個人,14,3,True,200,「Ejan(いいじゃん)」は、AI生成の理想像と現実のギャップを埋めるAIスタイルガイドです。多くの人々がメイクやヘアスタイルを苦手と感じる課題に対し、顔写真1枚から理想のメイク・ヘアスタイルへの具体的な道筋を可視化。NanoBananaとVeo3を活用し、パーソナライズされた段階的なビジュアルガイドと動画による実践的な説明を自動生成。従来の動画チュートリアルでは平均再生率29.5%という低い完走率の問題を、ステップごとの完成イメージと手順の明確化により解決。「なりたい自分」への変身を、誰もが自分の手で実現できるようサポートします。,False,,,False,"[""Gemini 2.5 Flash Image"", ""Nano Banana"", ""Veo 3"", ""YouTube"", ""GitHub"", ""対話型画像生成"", ""自然言語画像編集""]","[""AI画像生成"", ""メイクアップ"", ""ヘアスタイリング"", ""パーソナライズ"", ""教育・チュートリアル""]",Ejanは、AIが生成する理想のメイクやヘアスタイルに至るまでの具体的な道筋を、段階的な画像と動画で可視化するAIスタイルガイドです。顔写真1枚から個人に最適化されたスタイリング手順を生成し、再現の難しさを解消します。
60,Promo Reels- 誰でもセンスあるプロモーション動画を,https://zenn.dev/akiratake/articles/2aa98e02e1d756,個人,2,1,True,200,高品質なプロモーション動画を誰もが簡単に作れるツール「Promo Reels」は、動画制作の専門知識がない人でも、AIとのチャットを通じて撮影計画を立てられるサービスです。漠然としたアイデアから具体的なシーン割やカメラワークを導き出し、現実世界では非常に時間がかかるトライアンドエラーの時間を大幅に短縮します。Veo3などを使うことで、現実と見まがうような映像イメージを生成し、動画制作のハードルを下げ、感性豊かな表現をサポートします。,False,,,False,"[""Veo3"", ""Google Generative AI"", ""大規模言語モデル（LLM）"", ""チャットベース対話UI"", ""Webアプリケーション"", ""動画生成AI"", ""クラウドGPU環境"", ""HTML5 Video""]","[""動画生成"", ""プロモーション"", ""映像制作"", ""AIディレクション"", ""地方創生"", ""UI/UX""]",Promo Reelsは、映像制作の専門知識がない人でも、AIとの対話を通じてプロモーション動画の構成や撮影プランを立て、リアルな映像イメージを生成できるツールです。動画生成AIを活用し、試行錯誤を高速化することで、現実の撮影に活かせるディレクション体験を提供します。
61,YouTubeLM,https://zenn.dev/yuntan_t/articles/d0462d7f5c625a,チーム: 四次元テクノロジー,1,0,True,200,YouTubeのURLを貼り付けるだけで、動画の内容を分析し要点をまとめた視覚的に分かりやすいWebページを自動生成するAIサービス,False,,,False,"[""Next.js"", ""Firebase App Hosting"", ""Cloud Run Functions"", ""Python"", ""Google Cloud Storage"", ""YouTube"", ""Markdown"", ""HTML""]","[""動画要約"", ""生成AI"", ""業務効率化"", ""学習支援"", ""Webアプリ""]",YouTubeLMは、YouTubeのURLを貼り付けるだけで動画内容を分析し、要点を視覚的に分かりやすいWebページとして自動生成する動画要約サービスです。長い解説や対談動画を素早く理解・振り返ることができ、視聴体験のタイムパフォーマンス向上を支援します。
62,コマンド&AIバディ,https://zenn.dev/hanachiru/articles/ddab1de37881e5,チーム: HT With B,,,False,HTTP 403,"「言葉」だけでAIを動かす新感覚の脱出ゲーム「コマンド＆AIバディ」は、AIに初めて触れるお子様から大人まで、誰でも直感的に楽しめるAIとの対話体験を提供します。

自然言語でロボットの「バディ」を操作し、密室からの脱出に挑戦。ローカルLLM「Gemma」を搭載しているため、インターネット接続は不要で、快適なプレイが可能です。試行錯誤しながらAIに的確な指示を出す面白さを通じ、AIと共創する未来の可能性を体験してください。",False,,,False,,,
63,高齢者に寄り添い地域情報を届けるAIボット ZundaPi（ずんだパイ）,https://zenn.dev/sawasawadawasa/articles/3e144a0fa28494,チーム: コニーサワー,15,4,True,200,"日本の深刻な社会課題である、高齢者の「孤独」と「情報格差」。
この問題を、私たちは安価なRaspberry Piで動作するAIパートナー『ZundaPi』で解決します。

ZundaPiは、音声だけで操作できゴミ出しの日や地域のイベントといった生活に不可欠な情報を的確に伝えます。
さらに、お孫さんのような親しみやすい声での対話機能を備え、日々の孤独感を和らげる温かい相棒となります。

Google Cloudを活用したスケーラブルな設計により、低コストでの全国展開も可能。
技術の力で高齢者と社会を繋ぎ直し、ビジネスと社会貢献を両立させる新しい共生社会のモデルを提案します！",False,,,False,"[""Raspberry Pi 4"", ""VOICEVOX（ずんだもん）"", ""Google Cloud Run"", ""Vertex AI Gemini"", ""Vertex AI Search"", ""Google Cloud Speech-to-Text"", ""Google BigQuery"", ""Google Cloud Storage"", ""YouTube""]","[""高齢者支援"", ""音声AI"", ""チャットボット"", ""地域情報"", ""デジタルデバイド"", ""ヘルスケア""]",ZundaPiは、Raspberry Piと音声AIを活用し、高齢者が直感的に使える対話型ボットとして地域情報や雑談を提供するプロジェクトです。市政情報の取得や会話を通じて孤独感や情報格差を軽減し、安価で導入しやすい仕組みを目指しています。
64,TownReady,https://zenn.dev/arin1930/articles/13f2c045d24519,個人,0,0,True,200,"「TownReady」は、自治会、学校、企業などが長年抱えてきた防災訓練の企画・準備における非効率性と形骸化という根深い課題に対し、Google Cloudの最先端AI技術を活用した解決策を提供するプラットフォームです。
住所、参加者の属性、想定する災害といった基本情報を入力するだけで、わずか10分で地域に特化した実践的な訓練一式を自動生成。これにより、これまで数週間から数ヶ月を要していた準備期間を劇的に短縮し、誰もが質の高い防災訓練を継続的に実施できる社会を実現します。",False,,,False,"[""Google Cloud"", ""Vertex AI"", ""Vertex AI Search"", ""Imagen"", ""Google Maps Platform"", ""ハザードマップオープンデータ"", ""Markdown"", ""CSV""]","[""防災"", ""生成AI"", ""地域コミュニティ"", ""業務効率化"", ""教育・訓練""]",TownReadyは、住所や参加者情報を入力するだけで、地域特性に応じた防災訓練台本・役割表・避難経路ポスターを自動生成する防災訓練プラットフォームです。Google Cloud上の生成AIと公的データを活用し、訓練準備の属人化を解消しつつ、訓練の質と参加者の防災意識向上を支援します。
65,たすかるごはん,https://zenn.dev/otasukegohan/articles/f8e857f3de45dd,チーム: チームたすかるごはん,0,0,True,200,"「健康や節約のために自炊したいけど、毎日の献立を考えるのは大変…」そんな悩みを抱える忙しいあなたへ。私たちのマルチAI献立提案アプリ「たすかるごはん」が、そのジレンマを解決します。
多くの献立アプリが冷蔵庫の残り物や旬の食材の“どちらか”に注目する中、「たすかるごはん」は市場データと連携し、「今一番おトクで栄養価の高い旬の食材」をAIが自動で選定。その上で、健康志向AIと満足度重視AIが協力し、栄養と「食べたい！」気持ちを両立させた、あなたに最適な一週間分の献立を共同で考案します。もう献立に悩む日々は終わりです。「たすかるごはん」で、無理なく食費を節約しながら、美味しく健康的な毎日を手に入れましょう。",False,,,False,"[""Vue.js"", ""Python"", ""FastAPI"", ""Agent Development Kit"", ""Vertex AI"", ""Google Cloud Run"", ""Google Cloud""]","[""AIエージェント"", ""ヘルスケア"", ""食事管理"", ""レシピ提案"", ""Webアプリ""]",たすかるごはんは、複数のAIエージェントが協調して健康・満足感・コストを考慮した食事メニューを提案するWebアプリです。旬の食材データやユーザーの要望を基に、忙しい社会人でも無理なく続けられる自炊を支援します。
66,AI画像匿名化ツール Peacek,https://zenn.dev/rii_n/articles/6d5445c99c4f31,チーム: team LN,3,0,True,200,"画像をアップロードするだけで簡単匿名化！SNSに公開する前に個人情報を隠そう！
Peacekは、Google Cloud Run上で動作する画像処理Webアプリケーションで、Vertex AI Imagen APIを使用して人物写真の顔を花束やポストカードで隠す機能を提供します。",False,,,False,"[""Google Cloud"", ""Cloud Run"", ""Cloud Storage"", ""Vertex AI"", ""Vertex AI Imagen"", ""imagen-3.0-generate-001"", ""imagegeneration@006"", ""Webアプリケーション""]","[""画像生成"", ""プライバシー保護"", ""SNS"", ""匿名化"", ""生成AI""]",Peacekは、SNS投稿用の写真に写り込んだ顔を、モザイクやスタンプではなく自然な加工で匿名化するAI画像匿名化ツールです。Vertex AI Imagenを活用し、写真の雰囲気を保ったままプライバシーを守り、誰もが安心してSNSで自己表現できる環境を提供します。
67,No More Smoking！ ~今の喫煙習慣を続けると20年後のお前はこうだ~,https://zenn.dev/skyryo/articles/14206697a7b571,個人,6,1,True,200,"喫煙者に厳しいこのご時世、多くの人が禁煙を望みながらも、意志力だけでは限界があるのが現実です。
私が開発した「No More Smoking!」は、生成AIを活用した革新的な禁煙サポートアプリです。このアプリの最大の特徴は、ユーザーの現在の喫煙習慣と顔写真を分析し、20年後の健康被害を視覚的にリアルに表現することです。単なる文字や数値による警告ではなく、自分自身の未来の姿を目の当たりにすることで、禁煙への強いモチベーションを生み出します。
日本の約1,400万人の喫煙者が潜在的なユーザーとなり、健康増進と医療費削減への社会貢献も期待できます。
未来の自分と向き合い、今こそ変わるときです。",False,,,False,"[""Google Cloud Run"", ""Docker"", ""Google Container Registry"", ""大規模言語モデル（LLM）"", ""画像生成AI"", ""Webフロントエンド（カウンセリングフォーム）""]","[""禁煙支援"", ""ヘルスケア"", ""画像生成"", ""AI診断"", ""クラウド""]",本プロジェクトは、現在の喫煙習慣をもとに、20年後の外見や健康への悪影響をAIで可視化する禁煙支援サービスです。カウンセリング回答と顔写真から将来の顔画像や影響レポートを生成し、喫煙のリスクを直感的に伝えることで禁煙の後押しを行います。
68,「お道具アナライザー」 —— 茶道体験をアップデートするAIエージェントを作ってみた,https://zenn.dev/sugawara/articles/af4094624b7066,チーム: チーム TeaRoom,2,0,True,200,茶道の体験を「知って」「感じて」「残す」へアップデートするAIエージェントアプリを開発しました。スマホをかざすだけで茶道具や設えを認識し、その背景や意味を多言語でリアルタイム解説。写真や会話を保存し、自分だけの“学びのアルバム”として振り返ることも可能です。技術面ではGoogle ADKを用いたマルチエージェント構成とCloud Runを中心としたクラウド基盤を採用。文化体験をより深く、身近にすることを目指しました。,False,,,False,"[""Google Cloud Vertex AI"", ""Gemini API"", ""Google Cloud Vision API"", ""Firebase Authentication"", ""Firebase Firestore"", ""Cloud Functions for Firebase"", ""Next.js"", ""React"", ""WebRTC"", ""YouTube Data API""]","[""AIエージェント"", ""茶道"", ""文化体験"", ""観光DX"", ""教育"", ""多言語対応""]",本プロジェクトは、スマートフォンとAIエージェントを用いて茶道具や設えをリアルタイム解析し、その背景や意味を多言語で解説するアプリである。初心者や外国人観光客でも茶道の精神性や物語を深く理解でき、体験内容を学びとして保存・振り返ることで、日本文化をより立体的に味わえる体験を提供する。
69,LocAIver,https://zenn.dev/akakura16/articles/76c5065276ce2f,チーム: Akakura,9,4,True,200,地方自治体では、観光や特産品のPRを目的にSNSを活用した情報発信を求める声が多いものの、人手不足や外注の高コストが障壁となり、「伝えたいのに伝えられない」という課題があります。私たちの開発したLocAIverは、AIを活用し誰でも簡単にSNS特化型の地方PR映像を作成できるサービスです。対話形式で利用者の希望を引き出し、カラー絵コンテで内容を確認・編集したうえで映像を生成します。数万円・数週間を要する外注による映像制作を、わずか数千円・30分以内で実現可能とします。LocAIverは「誰もが手軽に地域の魅力を伝えられる」社会を実現します。,False,,,False,"[""Vertex AI"", ""Veo3"", ""Imagen4"", ""Lyria2"", ""Gemini 2.5 Pro"", ""Nano Banana"", ""Cloud Run"", ""YouTube""]","[""地方創生"", ""自治体DX"", ""動画生成"", ""生成AI"", ""SNSマーケティング""]",LocAIverは、地方自治体が抱える「魅力を伝えたいのに伝えられない」という課題を解決するSNS特化型の地方PR映像生成サービスです。対話形式とAIによる絵コンテ作成・映像生成により、低コストかつ短時間で誰でも簡単にPR動画を制作できます。
70,Vegitage,https://zenn.dev/niji2/articles/vegitage0000,個人,3,0,True,200,畑で生まれた、物語を持つ野菜。しかし、その声を伝える術がありませんでした。この経験から『Vegitage』は生まれました。AIが伝統野菜の歴史や個性を「手紙」として執筆し、QRコードがそれを直売所の野菜そのものに結びつけます。消費者はその場で物語を知り、生産者は想いを届けることができる。AIと人の協働で、私たちの食卓と、その背景にある文化を豊かにする挑戦です。,False,,,False,"[""OpenAI GPT-4"", ""大規模言語モデル（LLM）"", ""AIエージェント設計"", ""QRコード生成・読み取り技術"", ""スマートフォン向けWebアプリ"", ""クラウドホスティング（Webアプリ配信）"", ""自然言語生成（NLG）"", ""知識ベース／辞典データ管理"", ""コミュニティ参加型コンテンツ更新機構"", ""Webブラウザ（モバイル対応）""]","[""AIエージェント"", ""食と農業"", ""伝統野菜"", ""文化継承"", ""Webアプリ""]",Vegitageは、AIエージェントが伝統野菜の歴史や背景を「野菜自身からの手紙」として生成し、QRコードを通じて消費者に届ける辞典アプリです。生産者の想いと食文化を可視化し、食卓と地域文化を豊かにつなぎます。
71,ラクばと！,https://zenn.dev/anzn0/articles/1de3a00db22101,チーム: ReactCamp inDs,2,2,True,200,情報過多の時代における「買い物体験の疲弊」を「ラクばと！」で解決します。YouTubeなどのレビュー動画に時間を奪われ、選択に迷う現状に対し、AIがユーザーの価値観を分析し、ゲーム感覚で最適な商品を提案。楽しさと納得感のある買い物体験に変えます。,False,,,False,"[""OpenAI GPT-4"", ""OpenAI Whisper"", ""YouTube Data API"", ""Next.js"", ""React"", ""TypeScript"", ""Vercel"", ""Supabase"", ""Pinecone"", ""Node.js""]","[""AIエージェント"", ""動画要約"", ""パーソナライズ"", ""ショッピング体験"", ""レコメンドシステム""]",ラクばと！は、YouTubeの膨大なレビュー動画をAIエージェントが解析・要約し、対話とゲーム形式でユーザーの価値観を引き出しながら最適な商品選びを支援する新しい買い物体験を提供するプロジェクトです。
72,らんらんるんるん,https://zenn.dev/hosazaemoooon/articles/6f55eb1e53bd74,個人,3,0,True,200,"🏃‍♂️ らんらんるんるん 一緒に走ろう
一人でランニングする孤独感とモチベーション維持の困難を解決するAI応援団アプリです。あなた好みのAI応援団が、あなたのランニング記録に共感し、「一緒に走っていたように」一人称で励ましのメッセージを送ります。
ランニング記録を入力すると、応援団が即座に共感の返信を生成。連続記録バッジや目標管理機能で継続をサポートし、カスタム応援団（最大6人）の追加も可能。Vertex AI Gemini 1.5 FlashとFirebaseを活用したサーバーレスアーキテクチャで、自然な会話体験を実現しています。
孤独なランニングを楽しい体験に変え、継続的な健康習慣を身につけられる革新的なソリューションです。",False,,,False,"[""Next.js 15"", ""React 19"", ""Express"", ""TypeScript"", ""Firestore"", ""Firebase Storage"", ""Vertex AI Gemini 1.5 Flash"", ""Docker"", ""Cloud Run""]","[""ランニング"", ""モチベーション向上"", ""AIエージェント"", ""ヘルスケア"", ""チャットアプリ""]",らんらんるんるんは、ランニングが続かない人向けに、AI応援団が仲間となって伴走・応援してくれるアプリです。走行記録に応じてリアルタイムで共感メッセージを返し、孤独感やモチベーション低下を軽減し、楽しくランニング習慣を続けられることを目指します。
73,MonoPon,https://zenn.dev/enumura/articles/f7df0f846cf376,チーム: team-nup,3,0,True,200,"「思い出があるから捨てられない」「価値が分からない」といった片づけの心理的課題をAI技術で解決するモバイルアプリです。
Google  Vision APIで物品を撮影・認識し、Custom Search APIとGemini Pro Visionを組み合わせて商品名と市場価値を判定します。
手放す物品はデジタル思い出として写真とメモで保存し、物理的には手放しても思い出は失わない安心感を提供。ユーザーの心理的負担を軽減するアプローチを実装しました。",False,,,False,"[""Flutter"", ""Cloud Run"", ""FastAPI"", ""Google Cloud Vision API"", ""Vertex AI Gemini 2.5 Pro"", ""Custom Search JSON API"", ""Artifact Registry"", ""Cloud Build"", ""sqflite""]","[""生成AI"", ""画像認識"", ""モバイルアプリ"", ""片づけ・整理"", ""ライフスタイル""]",MonoPonは、AI画像認識と生成AIを活用して物品の価値を査定し、思い出をデジタル保存することで、物を手放す心理的ハードルを下げる片づけ支援アプリです。忙しい人でもストレスなく整理整頓を進められる体験を提供します。
74,Smart Meet Agent,https://zenn.dev/moose/articles/fc352a7e5744ef,個人,1,0,True,200,Smart Meeting Agent は、Google Cloud と Vertex AI を活用して会議の流れを自動化するエージェントです。メールから会議ニーズを検出し、参加者のカレンダーをもとに候補時間を提示、一クリックで日程確定や議事録作成まで行います。手間の多い日程調整や会後作業を減らし、効率的なコラボレーションを実現します。,False,,,False,"[""Google Cloud Run"", ""Google Cloud Functions"", ""Google Pub/Sub"", ""Google Firestore"", ""Google Vertex AI"", ""Google Gmail API"", ""Google Calendar API"", ""Google Workspace"", ""Google Docs"", ""Vercel"", ""Cloud Speech-to-Text"", ""BigQuery""]","[""AIエージェント"", ""業務効率化"", ""会議自動化"", ""Google Cloud"", ""SaaSプロトタイプ""]",SmartMeet Agentは、GmailやGoogleカレンダーと連携し、会議前の調整から会議後の議事録作成までを自律的に実行するAI秘書です。Vertex AIを活用して会議意図の理解や日程候補の提案を行い、ワンクリックで会議設定を完了させることで、ビジネスパーソンの会議業務を大幅に効率化します。
75,エルブリ（ElderBridge),https://zenn.dev/dustinli/articles/d988bb7bef8045,個人,1,0,True,200,日本で急増する電話詐欺は、高齢者など弱い立場の人々を狙い、深刻な社会課題となっています。攻撃者はAIや自動発信システムを駆使して規模を拡大する一方、防御側の手段は追いついていません。ElderBridge（エルブリ）は、このギャップを埋める新しい仕組みです。AIがおばあちゃん役として着信を先に受け、会話を解析し、ときには詐欺師を相手に“時間を稼ぎながら”怪しさを見抜きます。危険なら遮断・記録、安全なら本人へ転送。さらにホワイトリスト／ブラックリストやモニタリング機能を備え、家族や管理者も安心。電話という従来インフラをAIで再発明し、守りをスケールさせることが可能です。,False,,,False,"[""React 18"", ""TypeScript"", ""Firebase Hosting"", ""Google Cloud Run"", ""FastAPI"", ""Python 3.11"", ""Vertex AI Gemini 1.5"", ""Web Speech API"", ""Google Cloud Vertex AI"", ""Webベース音声通話シミュレーション""]","[""音声AI"", ""詐欺対策"", ""高齢者支援"", ""社会課題"", ""AIエージェント""]",ElderBridge（エルブリ）は、高齢者を狙う電話詐欺から守るためのAI電話代理システムです。AIがおばあちゃん役として先に着信を受け、音声認識と生成AIで会話内容を解析。詐欺の兆候があれば遮断・記録し、安全な場合のみ本人へ転送します。家族が通話履歴を確認できる仕組みで、電話という既存インフラをAIで再発明し、防御をスケールさせることを目指しています。
